ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,Spend,Duration of Ad,Impressions
65315efdb66653bc5d21fc0e1ec9103cd8b31211eb946461756fafce86a3ac7d,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,13,3782,26-Jan-2021,2-Mar-2021,13,35,3782
df9f2aa5012cc188cc5261a5820cb48df99689f094aeebb68f1331e16b679da4,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,13,1244,19-Jan-2021,2-Mar-2021,13,42,1244
c80c5bea6814d233d96c55eb4b91eea9ee730132c33481d25aa995fa156a1093,https://www.snap.com/political-ads/asset/01eae846d1439e6491e589f111de5b87216ad0efbce3e477dcca01fc9b1d1ffd?mediaType=png,USD,13,1050,28-Jan-2021,2-Mar-2021,13,33,1050
b2cfcfc6c4eb4ea4de1783ec143f7bbf991b20790e58e3606891cc9e232fe8b2,https://www.snap.com/political-ads/asset/5cca70db2ee15cc131d14818e8e809b6773efeab7e7c27649c982acddfdf1da8?mediaType=mp4,GBP,13,8138,8-Jan-2021,2-Mar-2021,13,53,8138
56e43c8961cd68b6bdd9ffe370f33d20b10d70bf26ec9db4dff54fe159a5bba1,https://www.snap.com/political-ads/asset/3a57fffc3d9b0871c7c0bf62052cd672a97833287c1f3c641c136251e4ece5e2?mediaType=png,USD,12,1256,4-Jan-2021,2-Mar-2021,12,57,1256
fbf15b51700c041628bca1ecaf79e37d5d93e87101466e191d9c11900711c3fb,https://www.snap.com/political-ads/asset/ef3dd8ee6d1504e53529a36ec4b37efeca7126f03a312f6516b4eb5287254fb2?mediaType=png,GBP,12,5637,1-Feb-2021,14-Feb-2021,12,13,5637
d282e5a1cb120b59968a1afcfee51bc25d2b0cf0f81e901e2fbedf8b6f96e4c5,https://www.snap.com/political-ads/asset/01a2fa7262665f727f27ecdca49c3c606b3cddbf1208546924c0b37e6b30f8fb?mediaType=png,GBP,12,6192,15-Feb-2021,28-Feb-2021,12,13,6192
84aa0a0bcb0ed3df319f654ca288bab577a9c3982a1dba789cce7b6ce97a34ce,https://www.snap.com/political-ads/asset/b41d08732d7062255a542f8521d37f7139f1bb3cfa51d9c59da15af5d26691c5?mediaType=mp4,USD,12,2970,8-Feb-2021,15-Feb-2021,12,7,2970
07d3496e9038e073560db274009b2b436464da4b5d581ad5a9fd1825e558b423,https://www.snap.com/political-ads/asset/5ab8373e4161bb7d29a023cd16bd299a0735d8347673b2660d787ba7a5eaea71?mediaType=png,USD,12,1269,4-Jan-2021,2-Mar-2021,12,57,1269
96adb5475a1b46d5cf590601df438bb7614a20776170c980506384605b75715d,https://www.snap.com/political-ads/asset/ae646f5ad2a3528e60b04b312b53a1eee56d7026ebbc3d69b2e99ceba327a3dd?mediaType=png,USD,12,1592,4-Jan-2021,2-Mar-2021,12,57,1592
2e85f9fed583283d26f947587186c8bca9f23396016730bbd89ed1872a847348,https://www.snap.com/political-ads/asset/f816e127154e9fc3a2af731e057325ce7f0094b568486694383bec9c4859ae77?mediaType=png,USD,12,914,4-Jan-2021,2-Mar-2021,12,57,914
e23bb45481469107ba287e3e0c1a4a2016e4cb8e6b1b4c03aba282b4be997439,https://www.snap.com/political-ads/asset/fa1004ead1ea5efef12901cd480a9b32349576a0002cfa2d0190e0783a6a3325?mediaType=png,GBP,11,6374,1-Mar-2021,15-Mar-2021,11,14,6374
b1e6e15cf62bba4d972738a84bf374e16799c80d821d5f15f56cf1c09ab29b8c,https://www.snap.com/political-ads/asset/ac21c057ccbc8f7203b9d0b158bb5668b9cb42a19fbb9f19887fd32d6090895e?mediaType=jpg,USD,11,1309,3-Feb-2021,1-Mar-2021,11,26,1309
c5c89d4157491b733b566d86dd83cfcf460f7d1d1f9d306006501ad4dd9eb0a7,https://www.snap.com/political-ads/asset/332b2656d0ac323683593138e55f3a6c8f61c403250e6541ab2c07451660033c?mediaType=png,USD,11,814,24-Feb-2021,2-Mar-2021,11,6,814
33c31b2a5ec2a62d83b976dfef296175f3671f90e06ea474b784f4ec19ca5abf,https://www.snap.com/political-ads/asset/e2b81b416d1992cbe80f9686af8015f03375715cf0ff6836985d313c5eb641c1?mediaType=png,GBP,11,4758,1-Feb-2021,14-Feb-2021,11,13,4758
f16fd3701c3ad710c8f80f865650c3d6423cbf6bd53d090a01f9df3aa3845054,https://www.snap.com/political-ads/asset/d93392549217b8a569d2a508c497997109c7f4830e7036d84cd802133e1ee25d?mediaType=png,USD,11,908,22-Jan-2021,2-Mar-2021,11,39,908
278dad69872405e1127dfd9fcc259069a5e25037abe2080642eb05e56036e2d7,https://www.snap.com/political-ads/asset/537a616735d7125ba0a3f8f0a3b1949dafe5f838fbb1b783aff2372d769aa98f?mediaType=png,USD,11,1326,5-Feb-2021,6-Feb-2021,11,1,1326
6553a852ea86d10e5c652a3eaeb70d3a1c1da47251854e7d757fbc2db3d3fd26,https://www.snap.com/political-ads/asset/bfb858b527e9d5ef961d5620b0d8beb2c5091df8ca249ada940ebfb8770a1285?mediaType=png,USD,11,820,22-Jan-2021,2-Mar-2021,11,39,820
6959994cdee76ce640ddcf66466e6a9f85b55a1cc5b49c671ee055d63125719a,https://www.snap.com/political-ads/asset/d00689e71b62a027a40cb63326a26ee52495c0535781783d7f2dfaf73a30cee1?mediaType=png,USD,11,2656,5-Feb-2021,6-Feb-2021,11,1,2656
db2abc6fcbfbad8f976de924deaa2aa04cbcb26d779a777ce4052110767da136,https://www.snap.com/political-ads/asset/85e77d225f7e0481691f982f6d30fe1c5a2534dc0b738782a1c2f29506d2ba7c?mediaType=mp4,USD,11,2276,16-Jan-2021,3-Feb-2021,11,18,2276
aacd33761d44039cbe6dcaa4f2da2c373373f471c051c0fc7b622bdab40f55a0,https://www.snap.com/political-ads/asset/84ddf4ab535428d067e972bc94eb38fb15fd744ae70592a5a07ff11a930bc537?mediaType=png,GBP,10,5716,15-Feb-2021,28-Feb-2021,10,13,5716
2d9b5005b92e64c5c1742fa81bd340c8395c6ae94b644ad132bc012792ffe262,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,10,1931,19-Jan-2021,2-Mar-2021,10,42,1931
ede0f292fb1538409fed4ce32c71f82c2794dd53a19d449d1257d7ff23a7e211,https://www.snap.com/political-ads/asset/4a01b3b3bfd5da6600325ef93659d53bdbdaa377f41d99a117d9f41377019a9f?mediaType=png,USD,10,2767,5-Feb-2021,6-Feb-2021,10,1,2767
bbd0997dbe94ed42ec2324810486b6b014f91c329a2ffe972efdc706a4f7408c,https://www.snap.com/political-ads/asset/b73b761a7686b62575310790f3970c30037fb2042013e2297542023e5b5d0083?mediaType=png,GBP,10,4610,16-Feb-2021,28-Feb-2021,10,12,4610
ee7b91862b4d1444df7b58bfdf976772b9dd5dec79d7e392ac8ef882b52c770a,https://www.snap.com/political-ads/asset/8949d54eb39bd8ade9e2eb72d3fd03c5c581a4a66de53bd186cb1fbd94fff6a7?mediaType=mp4,USD,10,1095,22-Jan-2021,7-Feb-2021,10,16,1095
eb721b91b83d86be54ab9917fd67e40a01c9560fe31d0593452484e0ebbe196a,https://www.snap.com/political-ads/asset/4a01b3b3bfd5da6600325ef93659d53bdbdaa377f41d99a117d9f41377019a9f?mediaType=png,USD,10,2216,5-Feb-2021,6-Feb-2021,10,1,2216
5d174eac096dcf78511e5f949dc7737e955641e7fa38c7d8148e25922b9518c1,https://www.snap.com/political-ads/asset/819a677e1209b1f8d5a33dbbfd4bf09286546a27742a03e8ed5f878ddb10a790?mediaType=png,GBP,10,5684,1-Mar-2021,15-Mar-2021,10,14,5684
51d5cc1c4fcf16e2f438e6c653f7161aa6422ac8feebc279c26cb1c0fad9fde3,https://www.snap.com/political-ads/asset/da8582fad11e53d794ed35c859bc1eace06fa60b38e3ea62aaf2cc9a341c4546?mediaType=mp4,USD,10,5408,16-Dec-2020,16-Feb-2021,10,62,5408
ab967b244b65f2373fbbc5408767cd97e5f107981b27f754a2ae8a8e7e9f489c,https://www.snap.com/political-ads/asset/7111ccb73074e2bf00608ee49cf6fe4fcaa98181474fcc4b590101d7bae5e612?mediaType=png,USD,10,815,22-Jan-2021,2-Mar-2021,10,39,815
cbca2228f3a3739bdc3b21acabff3817336abbd4e819613ed52b7445ef724a8b,https://www.snap.com/political-ads/asset/1f50a04e236e9570f66db1de3cf303129552451dd3922aa7c70200f587933979?mediaType=png,USD,10,795,4-Jan-2021,2-Mar-2021,10,57,795
27c5002e4d940b6b3e0e052309bee945a04ba6305663401d441d56cd7631ae46,https://www.snap.com/political-ads/asset/2c7ea7846d36c09dc804db5a6510245cafd778cf359ef4768f3b6fda20bfe1e6?mediaType=png,USD,10,836,23-Feb-2021,2-Mar-2021,10,7,836
35cbdcc9f189cb4fbe25c324cf2ec6b28a79d071063dad96b36d86cf2105a8cc,https://www.snap.com/political-ads/asset/67cb7be7a597f9b1127f52def6f5b8e67e508523bc3ee74a3c28eb0fa78dc8b8?mediaType=png,GBP,9,5238,1-Mar-2021,15-Mar-2021,9,14,5238
5d4e1b2c95bdc097d9af286d06529aa6dfa2e2e1b0a2fa7be4c14ab24bb9d051,https://www.snap.com/political-ads/asset/537a616735d7125ba0a3f8f0a3b1949dafe5f838fbb1b783aff2372d769aa98f?mediaType=png,USD,9,1734,5-Feb-2021,6-Feb-2021,9,1,1734
8ac3cc684cdfd8601b664ab5351d513771f4cbeed7a6ff2b5d1472ab62af7e36,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,9,1498,19-Jan-2021,2-Mar-2021,9,42,1498
ac56721774e8a98290a922c9caf232c3c710e155e567769b815753327780a0da,https://www.snap.com/political-ads/asset/67cb7be7a597f9b1127f52def6f5b8e67e508523bc3ee74a3c28eb0fa78dc8b8?mediaType=png,GBP,9,4697,1-Mar-2021,15-Mar-2021,9,14,4697
ac6b56f2cb75a076d2ae14701b26d673fe9f4e500921696a526bdab3c2460caf,https://www.snap.com/political-ads/asset/a6719692d3ec2722431880bb7dded06f34fbfb74f68a457455c20f258af5a5d2?mediaType=png,USD,9,699,22-Jan-2021,2-Mar-2021,9,39,699
f0b0a0944387b72c1a4c15edb8a20120294d13fb62602367117e86cf030d17d4,https://www.snap.com/political-ads/asset/109656d2a63b1c1f8de647d4b05e7d4f954b8eaa375a00e8bd12ca90750cfc1d?mediaType=png,USD,9,612,22-Jan-2021,2-Mar-2021,9,39,612
e817b72f7a88688abb112d3034875ffdfd309491b0d9de0b844dd94368ea05ab,https://www.snap.com/political-ads/asset/819a677e1209b1f8d5a33dbbfd4bf09286546a27742a03e8ed5f878ddb10a790?mediaType=png,GBP,9,4729,1-Mar-2021,15-Mar-2021,9,14,4729
16b263d0621d8281fe882e0ddb7fe1451e0ea9c0e8c8b9b6b1e0f37287a4e63c,https://www.snap.com/political-ads/asset/f7e805512509923a0170fda2ee0e0e01fc3245d217f9542c023a689784bf60f2?mediaType=png,USD,9,633,22-Jan-2021,2-Mar-2021,9,39,633
b32e02466af8e1befd2b0da3a71048314a3e4725dc9732a26c95161ae7158fd0,https://www.snap.com/political-ads/asset/e30db586c528f4af9229024e22fe93738e6afef0658e71ff54c906f00f11ec0e?mediaType=png,GBP,9,4327,1-Mar-2021,15-Mar-2021,9,14,4327
ee40683d9ffd7bf370754ac5c0d5e9f6b3d58eafd5c02e62ad00479319caaf40,https://www.snap.com/political-ads/asset/5e9387e4c7c3de505037a10d418afebd719e4d23319a5b1482d4afc854a31bb6?mediaType=png,GBP,9,3906,1-Feb-2021,14-Feb-2021,9,13,3906
629bea41f40d74d49f5907b8e03c3b716067780747d9242b774a4f8d45937a0d,https://www.snap.com/political-ads/asset/7111ccb73074e2bf00608ee49cf6fe4fcaa98181474fcc4b590101d7bae5e612?mediaType=png,USD,9,660,28-Jan-2021,2-Mar-2021,9,33,660
685ede2e49e2514f5c287bf6da052ca861ae240b9a51b1e005347ac264479d85,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,9,927,19-Jan-2021,2-Mar-2021,9,42,927
e73bae0d85dd4b5f330ea258889fdb1d3a2814ddfd360b9a1e4b0e86a0995f24,https://www.snap.com/political-ads/asset/4a01b3b3bfd5da6600325ef93659d53bdbdaa377f41d99a117d9f41377019a9f?mediaType=png,USD,8,1467,5-Feb-2021,6-Feb-2021,8,1,1467
84b425b19eb7e9060754a0e811ae623003ffae017e4a5295b223b3eeec01b08f,https://www.snap.com/political-ads/asset/84ddf4ab535428d067e972bc94eb38fb15fd744ae70592a5a07ff11a930bc537?mediaType=png,GBP,8,5239,15-Feb-2021,28-Feb-2021,8,13,5239
d823e92ac4c77436f9a766d433996e0aca5635f318efca864ac630f44adc1c0f,https://www.snap.com/political-ads/asset/fa1004ead1ea5efef12901cd480a9b32349576a0002cfa2d0190e0783a6a3325?mediaType=png,GBP,8,4885,15-Feb-2021,28-Feb-2021,8,13,4885
ae4e6a892f87fcb9aed4f15adbde69ebed1f79b63fffee12775ef1aa33da4dc3,https://www.snap.com/political-ads/asset/50d42d7b048d75583a2bc20a98131fb05a7dacfb581af045faf773b23a47bbb1?mediaType=png,USD,8,563,5-Feb-2021,1-Mar-2021,8,24,563
eae914abda0da8288d88c1424971f12451977d60e3e161cbab1a15b693f8054f,https://www.snap.com/political-ads/asset/acb2230e9198cf737392a6a05969a98f444388018ea5c85094853ce4f802dee1?mediaType=png,USD,8,1457,4-Jan-2021,2-Mar-2021,8,57,1457
817a797061a166ea6fc0628e903353d8185868c56dbbcf87a3e7b4fe4ee1d121,https://www.snap.com/political-ads/asset/5d3eda12f1607cd33893ebb51fabeb8d497189c5f726e0f35f0858a172214aee?mediaType=png,USD,8,1999,11-Feb-2021,8-Mar-2021,8,25,1999
f4439229362fbbbc6d7555d52fe4d478e5610d7981ce515dcfe099d580503c8f,https://www.snap.com/political-ads/asset/f816e127154e9fc3a2af731e057325ce7f0094b568486694383bec9c4859ae77?mediaType=png,USD,8,754,28-Jan-2021,2-Mar-2021,8,33,754
04603bba2fa398ab441e6cbf4c73d937f2635a1fc4e3fdd68949a55912a23b8e,https://www.snap.com/political-ads/asset/537a616735d7125ba0a3f8f0a3b1949dafe5f838fbb1b783aff2372d769aa98f?mediaType=png,USD,8,1220,5-Feb-2021,6-Feb-2021,8,1,1220
52782e3222fc6b1022791d3bebef93715b678ee5083d087c6ffc0003730a8ec8,https://www.snap.com/political-ads/asset/77c21048767fe84381785df2fbdb463c9123e68311200f4ed397904c26248ee0?mediaType=png,USD,8,639,28-Jan-2021,2-Mar-2021,8,33,639
6839cd00689e86f5a97dab9b46443645913f926a947e107bc93e7dae6b04a596,https://www.snap.com/political-ads/asset/84ddf4ab535428d067e972bc94eb38fb15fd744ae70592a5a07ff11a930bc537?mediaType=png,GBP,8,4313,15-Feb-2021,28-Feb-2021,8,13,4313
5c47af8140d2c100d55365f4d18737ed0683dd7f5411ecd519739b811146ec53,https://www.snap.com/political-ads/asset/ecf4349f78d530d8316701999705aaf6de86af11a83d6fc7473220fc240ba3d1?mediaType=mp4,GBP,7,3759,18-Jan-2021,14-Feb-2021,7,27,3759
e9f33a8ce99b59cf90ce5b88e7d3c7ca5ab2283391ae8f9128b687a5c8bdf297,https://www.snap.com/political-ads/asset/7a10be56468fcd7264e602550e39b8dfd6ece5c9cbef93c7f3df78306db1685d?mediaType=png,USD,7,540,13-Jan-2021,2-Mar-2021,7,48,540
294fa7f90fd432d3910ae4439be51b50f7a20990be4aae1ef2d3574b3d9c48ce,https://www.snap.com/political-ads/asset/e2d28439ff6a0f3995689ce638920dd6066469c1840cfda78b0f71eb4ccf56fd?mediaType=mp4,USD,7,1276,22-Jan-2021,7-Feb-2021,7,16,1276
341aa4a5566bb8fcffe8e10e6d82aa2c795b6bf9d151ed3b7499580c8f30f449,https://www.snap.com/political-ads/asset/9ec80e46bdd6a48dd02e6690f2a5dfcd3aa042cca24cc3689192f270427e0cca?mediaType=png,USD,7,1488,11-Feb-2021,8-Mar-2021,7,25,1488
8f886f827cf34f4d704d7e560abae35fac1d2a63a88d3495678584dbcb656012,https://www.snap.com/political-ads/asset/537a616735d7125ba0a3f8f0a3b1949dafe5f838fbb1b783aff2372d769aa98f?mediaType=png,USD,7,1629,5-Feb-2021,6-Feb-2021,7,1,1629
9b15b5f3b33d7f7a18654b6df30db38c90bbbc08d60ec421607faf59ab7c692b,https://www.snap.com/political-ads/asset/d1ab9b25361941a11ec623e56670b315c2fca533943248f97340a90a48efaf47?mediaType=png,USD,7,1997,11-Feb-2021,8-Mar-2021,7,25,1997
a7de20938fe2e014850ca0a7a5840fcbe4c8a5c5a51db0e856f0a3ae7516f2ef,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,7,498,21-Jan-2021,2-Mar-2021,7,40,498
066eed94eff7032a6be55e676d5149a4f0b4f26c19399ce9c3c55d4f1a6d1ddc,https://www.snap.com/political-ads/asset/4fa80b0f64bc2d799fed20980f8f0ed333c0c091254afb8aab0e303fdcfafc64?mediaType=mp4,AUD,7,1071,25-Jan-2021,9-Feb-2021,7,15,1071
75820384229decaabb239b15f7ef930a2920ae11576669509ad69419e00ca2f0,https://www.snap.com/political-ads/asset/ec6168709400018c46ea5c26fc3d0edb59b766d13ca133a64fdfbbc3fe741375?mediaType=jpg,USD,7,831,3-Feb-2021,1-Mar-2021,7,26,831
d5ce5bdef2fde85b7313ca9cac4d47b1fd02aa4e27e562cae566457d75f6c3c9,https://www.snap.com/political-ads/asset/4e41872da94186b7bc92f452283495ba9e63ff976fc95143de224faae01bed01?mediaType=mp4,USD,6,2981,16-Dec-2020,16-Feb-2021,6,62,2981
cd78d4366c7f52dfb8519a2e291eccef5a38a14fe688745d1ac624bcba4e8c4e,https://www.snap.com/political-ads/asset/21c42a237f399fd3e4c97104617fbdd3901696940c67bb74b9624e3332171483?mediaType=jpg,USD,6,778,28-Jan-2021,2-Mar-2021,6,33,778
6374e2731d4a4ab9228f76b0563cbcc3b1572574f588fda9d6b6a979edefdcc0,https://www.snap.com/political-ads/asset/93029cfc1c4a35786a1d594cfb0201437660fc21be40dc2abab5de9e1e8c8566?mediaType=png,USD,6,455,22-Jan-2021,2-Mar-2021,6,39,455
7b971eb211d05079c63464e5dd9649d3b3f60ad8f5e7d654ef99383695294be8,https://www.snap.com/political-ads/asset/01a2fa7262665f727f27ecdca49c3c606b3cddbf1208546924c0b37e6b30f8fb?mediaType=png,GBP,6,3506,1-Mar-2021,15-Mar-2021,6,14,3506
9b811fd87513ebfccbdf9bcddcc6d3a1455322927ebca6b58dc57a0a439fb190,https://www.snap.com/political-ads/asset/8c6a7bc499196ee997e47489f3ef0ddf6b20cd9764520771b7660ff92ad24dc7?mediaType=png,USD,6,1780,23-Feb-2021,2-Mar-2021,6,7,1780
a21286c420e3624bcbf75ff1765734926702b4341bb1d5110d1c19d410d75edc,https://www.snap.com/political-ads/asset/d00689e71b62a027a40cb63326a26ee52495c0535781783d7f2dfaf73a30cee1?mediaType=png,USD,6,1417,5-Feb-2021,6-Feb-2021,6,1,1417
63ffbcbf4cc0f5f50f53d2a622aa32b168a3e164e1cfeee169fc37081f0583e7,https://www.snap.com/political-ads/asset/d00689e71b62a027a40cb63326a26ee52495c0535781783d7f2dfaf73a30cee1?mediaType=png,USD,6,690,5-Feb-2021,6-Feb-2021,6,1,690
c91f810e96603094a6a9a051b0b4ad68dd2380fdbe8dcb17b918d789f99a0201,https://www.snap.com/political-ads/asset/819a677e1209b1f8d5a33dbbfd4bf09286546a27742a03e8ed5f878ddb10a790?mediaType=png,GBP,6,2835,15-Feb-2021,28-Feb-2021,6,13,2835
4eb4f55d7c93756f3bc7c841fcf6dc3f04fa58832546ef2cfc282ee609f09b35,https://www.snap.com/political-ads/asset/f816e127154e9fc3a2af731e057325ce7f0094b568486694383bec9c4859ae77?mediaType=png,USD,5,461,28-Jan-2021,2-Mar-2021,5,33,461
8cf4bae39bd62631e0dc09511c1e90d1ec0730ed28b5456b2437e3328d7e7e64,https://www.snap.com/political-ads/asset/77c21048767fe84381785df2fbdb463c9123e68311200f4ed397904c26248ee0?mediaType=png,USD,5,332,22-Jan-2021,2-Mar-2021,5,39,332
badde67aaa2b4abd5b9a8949308ca4cdfd81b5fef1109e808ce24d0a5176927e,https://www.snap.com/political-ads/asset/34339b711d9abfc36e58a22910d773e8faede7182e0160b7a63bb5db77ff4f5d?mediaType=png,USD,5,1248,12-Feb-2021,24-Feb-2021,5,12,1248
da258be48b413a79f8b9e1fbd3604f8e88ecece589ce3d95d3fb4dc69be12889,https://www.snap.com/political-ads/asset/dda560178cafe40c570142d6a788368c80f7614c93b778833be975ea8859fd68?mediaType=png,USD,5,1125,12-Feb-2021,24-Feb-2021,5,12,1125
c1168c35fd31f4aa0412b6d5d5610bf0ddfa1d76c8605f62cf3e3a4d9c919b89,https://www.snap.com/political-ads/asset/5d3eda12f1607cd33893ebb51fabeb8d497189c5f726e0f35f0858a172214aee?mediaType=png,USD,5,1420,11-Feb-2021,22-Feb-2021,5,11,1420
947f86671dcead2e8a8dc575097261682690c394c2cea116a70793e4f97e6871,https://www.snap.com/political-ads/asset/b9c346f1fd1c9557e667d5d188b759572cde7d013d99a87c84bf141806a861d1?mediaType=mp4,USD,5,349,24-Feb-2021,2-Mar-2021,5,6,349
8dab7b670e05066efd475695608197800805546042596811eaf7c77a52060c34,https://www.snap.com/political-ads/asset/3a57fffc3d9b0871c7c0bf62052cd672a97833287c1f3c641c136251e4ece5e2?mediaType=png,USD,5,314,21-Jan-2021,2-Mar-2021,5,40,314
9235be144270616292b24d9f8561b9e7e2c6d8b7186ff1916f664cb7f399426f,https://www.snap.com/political-ads/asset/67933e18c6b6d66a10dd0baccd4148f25ce89be66fdc164b5b1da6b449312739?mediaType=png,USD,5,396,24-Feb-2021,2-Mar-2021,5,6,396
518b972cea007f6451b88290d30643a5e412f0b716b0e74d72a3de346de25d90,https://www.snap.com/political-ads/asset/67cb7be7a597f9b1127f52def6f5b8e67e508523bc3ee74a3c28eb0fa78dc8b8?mediaType=png,GBP,5,2816,15-Feb-2021,28-Feb-2021,5,13,2816
6e5abdbde3c80b0f981e3c2ba9bff0da063148710c9120b08b023e6c7c303d8d,https://www.snap.com/political-ads/asset/c6b87c0751d7729c2fbd3e2b4cbaa22cfaa39ca0a436a3151c268080dac5972a?mediaType=png,USD,5,1733,12-Feb-2021,24-Feb-2021,5,12,1733
aa41de527186007043b99ade73e14faccaf1922676f27c86a89838f95578868d,https://www.snap.com/political-ads/asset/01a2fa7262665f727f27ecdca49c3c606b3cddbf1208546924c0b37e6b30f8fb?mediaType=png,GBP,4,2458,1-Mar-2021,15-Mar-2021,4,14,2458
ee554e1b834b502c49b85d35edd7d0247a2c5edd51aa15232989f9057615c6cc,https://www.snap.com/political-ads/asset/34339b711d9abfc36e58a22910d773e8faede7182e0160b7a63bb5db77ff4f5d?mediaType=png,USD,4,1271,12-Feb-2021,24-Feb-2021,4,12,1271
d94c0d3c863b6087ba302198f5092df35dc65b2e824122eaf62a21f29d6fc101,https://www.snap.com/political-ads/asset/d350a0f90d2cc7978383bf92034eab4a27e5b91930b4a5415bab0228feea32e9?mediaType=png,USD,4,382,24-Feb-2021,2-Mar-2021,4,6,382
ca92ed3d21f62c2142509bbfa1287a577d0d858b764bc1dca64e981796b02ad7,https://www.snap.com/political-ads/asset/e6ae39c2d82f5c668c43c7ec999f4d058723efd07b955903bcf8d3b8d5db4e3c?mediaType=png,USD,4,465,24-Feb-2021,2-Mar-2021,4,6,465
037cd8057a783cb267ab846fb4748400f670b45b945ae7c1d1c33a879c37ca37,https://www.snap.com/political-ads/asset/8ae1d54886ae8bf2c1c5e08405ce4908c4376cb7f92736ae91a8bb7fe0c13de2?mediaType=png,USD,4,241,21-Jan-2021,2-Mar-2021,4,40,241
0a437991b4dbdf0ebd5c2ccdbd9a0fc8866a662c2f5c20a4fc81b857eccc7750,https://www.snap.com/political-ads/asset/537a616735d7125ba0a3f8f0a3b1949dafe5f838fbb1b783aff2372d769aa98f?mediaType=png,USD,4,965,5-Feb-2021,6-Feb-2021,4,1,965
abc453b7fc79553beda1b52ce1d7e02b85f030481d166f6a6e13bea07c32d527,https://www.snap.com/political-ads/asset/aa7b817c24bb702bbb4a5c9c11a99ba45d7906ce393616bc40c1cabe7483f837?mediaType=png,USD,4,392,22-Jan-2021,2-Mar-2021,4,39,392
467fa7a26eaac96defff783516acd6a271314f0041b06c81bbf2b0e296f7658c,https://www.snap.com/political-ads/asset/16fab415dd84122c868c2fc8f8e9e59f0f7e3f7359948a204cc6285f5ffc6ab7?mediaType=png,USD,4,345,22-Jan-2021,2-Mar-2021,4,39,345
29f006189cf7aaa434ef9694c2cecaeacbe6c8451b0cc2dca87216357c07592f,https://www.snap.com/political-ads/asset/5d15c7db0ceb001d1b3f811bc1ba4d40266a35b7daeb8e0cf313d07779fa75b1?mediaType=mp4,USD,4,657,2-Feb-2021,31-May-2021,4,118,657
39062ddfe6217c2b7f1729a6b6e9997fa297c894d6c356ce3b161bc1ccf0a649,https://www.snap.com/political-ads/asset/d1ab9b25361941a11ec623e56670b315c2fca533943248f97340a90a48efaf47?mediaType=png,USD,4,782,11-Feb-2021,8-Mar-2021,4,25,782
5d110c2665a175b21f877dc4ba0326e4d3b15b2234a0967ba7be3a8a0c2c5b3b,https://www.snap.com/political-ads/asset/5b95d5e82713fbe002769743bc67d503b23e209f4d020c2cf62445ce47a7d723?mediaType=png,GBP,4,2413,1-Mar-2021,15-Mar-2021,4,14,2413
10f8f36bf194b297989f3255a16678741d9f34001067947bd1ac36cf36bfa821,https://www.snap.com/political-ads/asset/c6b87c0751d7729c2fbd3e2b4cbaa22cfaa39ca0a436a3151c268080dac5972a?mediaType=png,USD,4,834,12-Feb-2021,24-Feb-2021,4,12,834
7a457f3d8556459d31be3d35942a763207076e02b1eb8a34fe986ed8d6a81293,https://www.snap.com/political-ads/asset/84ddf4ab535428d067e972bc94eb38fb15fd744ae70592a5a07ff11a930bc537?mediaType=png,GBP,4,2189,1-Mar-2021,15-Mar-2021,4,14,2189
9d269211478e90eebce7084185b8c787e4625f8cbd5b18715186f0866cee7651,https://www.snap.com/political-ads/asset/fecd7c3bc55ce0ac3c19085f738f2faf3fbd5e8aa285ceb381d58a65086de1ee?mediaType=png,USD,4,334,5-Feb-2021,1-Mar-2021,4,24,334
d6cc9d5f76dc6399c9903c3c90291e69fb35a181dbb08bf17cb13c6888cd3c37,https://www.snap.com/political-ads/asset/4a01b3b3bfd5da6600325ef93659d53bdbdaa377f41d99a117d9f41377019a9f?mediaType=png,USD,4,821,5-Feb-2021,6-Feb-2021,4,1,821
16f4da3c59c742773a1b8855c482917f6462c4e48728db4004bea28208f1d857,https://www.snap.com/political-ads/asset/d00689e71b62a027a40cb63326a26ee52495c0535781783d7f2dfaf73a30cee1?mediaType=png,USD,4,1038,5-Feb-2021,6-Feb-2021,4,1,1038
7a54583b7045c2cc4c563ec968ded2c1fc81d9b48e6634b1448a0cabcd03536d,https://www.snap.com/political-ads/asset/34339b711d9abfc36e58a22910d773e8faede7182e0160b7a63bb5db77ff4f5d?mediaType=png,USD,3,786,12-Feb-2021,24-Feb-2021,3,12,786
